title,man,description
ИНДАПАМИД НИКОМЕД,NYCOMED AUSTRIA (AUT),"таб., покр. оболочкой, 2.5 мг: 30 или 100 шт."
ИНДАПАМИД НИКОМЕД,APOTEX (CAN),"таб., покр. оболочкой, 2.5 мг: 30 или 100 шт."
ИНДАПАМИД ПОЛЬФАРМА,POLPHARMA (POL),"таб., покр. оболочкой, 2.5 мг: 20, 30 или 60 шт."
ИНДАПАМИД ПОЛЬФАРМА,MEDANA PHARMA (POL),"таб., покр. оболочкой, 2.5 мг: 20, 30 или 60 шт."
ИНДАПАМИД РЕТАРД,КАНОНФАРМА ПРОДАКШН (RUS),"таб. пролонгир. действия, покр. оболочкой, 1.5 мг: 10, 15, 20 или 30 шт."
ИНДАПАМИД РЕТАРД,АЛСИ Фарма (RUS),"таб. пролонгир. действия, покр. оболочкой, 1.5 мг: 10 шт."
ИНДАПАМИД-ВЕРТЕ,ВЕРТЕКС (RUS),капс. 2.5 мг: 30 шт.
ИНДИВИНА,ORION CORPORATION ORION PHARMA (FIN),таб. 1 мг+2.5 мг: 28 или 84 шт.
ИНДИВИНА,ORION CORPORATION ORION PHARMA (FIN),таб. 1 мг+5 мг: 28 или 84 шт.
ИНДИВИНА,ORION CORPORATION ORION PHARMA (FIN),таб. 2 мг+5 мг: 28 или 84 шт.
ИНДИГОКАРМИН,ЭЛЛАРА МЦ (RUS),р-р д/инъекц. 20 мг/5 мл: амп. 5 шт.
ИНДИПАМ,BALKANPHARMA-DUPNITZA (BLG),"таб., покр. пленочной обол., 2.5 мг: 30 шт."
ИНДИУР,ГЕДЕОН РИХТЕР-РУС (RUS),"таб., покр. оболочкой, 2.5 мг: 30 шт."
ИНДИУР,GRODZISK PHARMACEUTICAL WORKS POLFA (POL),"таб., покр. оболочкой, 2.5 мг: 30 шт."
ИНДОВАЗИН®,BALKANPHARMA-TROYAN (BLG),◊ гель д/наружн. прим. 30 мг+20 мг/1 г: туба 45 г
ИНДОВИС ЕС,CTS Chemical Industries (ISR),"таб., покр. кишечнорастворимой оболочкой, 25 мг: 50 или 1000 шт."
ИНДОКОЛЛИР,Laboratoire CHAUVIN (FRA),капли глазные 0.1%: фл. 5 мл 1 шт.
ИНДОМЕТАЦИН,MAGISTRA C&C (RUM),суппозитории рект. 50 мг: 6 шт.
ИНДОМЕТАЦИН,РОМФАРМ КОМПАНИ (USA),суппозитории рект. 50 мг: 6 шт.
ИНДОМЕТАЦИН,ФАРМАПРИМ (MOL),суппозитории рект. 50 мг: 6 шт.
ИНДОМЕТАЦИН,BALKANPHARMA-DUPNITZA (BLG),"таб., покр. кишечнорастворимой оболочкой, 25 мг: 30 шт."
ИНДОМЕТАЦИН,ФП ОБОЛЕНСКОЕ (RUS),"таб., покр. кишечнорастворимой оболочкой, 25 мг: 10, 20 или 30 шт."
ИНДОМЕТАЦИН,BALKANPHARMA-TROYAN (BLG),◊ мазь д/наружн. прим. 10%: туба 40 г
ИНДОМЕТАЦИН,BALKANPHARMA-TROYAN (BLG),◊ гель д/наружн. прим. 10%: туба 40 г
ИНДОМЕТАЦИН,BALKANPHARMA-TROYAN (BLG),◊ гель д/наружн. прим. 5%: туба 40 г
ИНДОМЕТАЦИН 100 БЕРЛИН-ХЕМИ,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),"суппозитории рект. 100 мг: 10, 30 или 50 шт."
ИНДОМЕТАЦИН 50 БЕРЛИН-ХЕМИ,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),"суппозитории рект. 50 мг: 10, 30 или 50 шт."
ИНДОМЕТАЦИН 50 БЕРЛИН-ХЕМИ,БЕРЛИН-ФАРМА (RUS),"суппозитории рект. 50 мг: 10, 30 или 50 шт."
ИНДОМЕТАЦИН ВРАМЕД,VRAMED (BLG),◊мазь 10%: туба 40 г
ИНДОМЕТАЦИН СЕВТОПОЛИС,BULGARIAN ROSE SEVTOPOLIS (BLG),"таб., покр. кишечнорастворимой оболочкой, 25 мг: 30 или 60 шт."
ИНДОМЕТАЦИН СОФАРМА,SOPHARMA (BLG),суппозитории рект. 50 мг: 6 шт.
ИНДОМЕТАЦИН СОФАРМА,SOPHARMA (BLG),суппозитории рект. 100 мг: 6 шт.
ИНДОМЕТАЦИН СОФАРМА,SOPHARMA (BLG),◊ мазь д/наружн. прим. 10%: туба 40 г
ИНДОМЕТАЦИН СОФАРМА,SOPHARMA (BLG),"таб., покр. кишечнорастворимой оболочкой, 25 мг: 30 шт."
ИНДОМЕТАЦИН-АКРИ®,Химико-фармацевтический комбинат АКРИХИН (RUS),◊мазь д/наружн. прим. 10%: туба 40 г
ИНДОМЕТАЦИН-АЛЬТФАРМ,АЛЬТФАРМ (RUS),суппозитории рект. 50 мг: 10 шт.
ИНДОМЕТАЦИН-АЛЬТФАРМ,АЛЬТФАРМ (RUS),суппозитории рект. 100 мг: 10 шт.
ИНДОМЕТАЦИН-БИОСИНТЕЗ,БИОСИНТЕЗ (RUS),"таб., покр. оболочкой, 25 мг: 30 шт."
ИНДОМЕТАЦИН-БИОСИНТЕЗ,БИОСИНТЕЗ (RUS),суппозитории рект. 50 мг: 10 шт.
ИНДОМЕТАЦИН-БИОСИНТЕЗ,БИОСИНТЕЗ (RUS),суппозитории рект. 100 мг: 10 шт.
ИНДОМЕТАЦИН-БИОСИНТЕЗ,БИОСИНТЕЗ (RUS),◊ мазь д/наружн. прим. 10 мг/1 г: туба 30 г
ИНДОТАРД,CTS Chemical Industries (ISR),"капс. пролонгир. действия 75 мг: 30, 50 или 1000 шт."
ИНОКАИН®,PROMED EXPORTS (IND),капли глазные 0.4%: фл.-капельн. 5 мл 1 шт. или фл. 5 мл 1 шт. в компл. с капельн.
ИНСАДОЛ,EXPANPHARM INTERNATIONAL (FRA),"◊ таб., покр. оболочкой, 35 мг: 20 шт."
ИНСАДОЛ,A.J.C. PHARMA (FRA),"◊ таб., покр. оболочкой, 35 мг: 20 шт."
ИНСАДОЛ,MEDIAL (FRA),"◊ таб., покр. оболочкой, 35 мг: 20 шт."
ИНСАНОВИН,АЗЕРФАРМ (AZ),"таб., покр. оболочкой: 20 шт."
ИНСТЕНОН,NYCOMED AUSTRIA (AUT),"таб., покр. оболочкой, 20 мг+50 мг+60 мг: 30, 60 или 300 шт."
ИНСТЕНОН,NYCOMED AUSTRIA (AUT),"таб., покр. оболочкой, форте 60 мг+100 мг+60 мг: 20, 50 или 300 шт."
ИНСТЕНОН,NYCOMED AUSTRIA (AUT),р-р д/инъекц. 10 мг+50 мг+100 мг/2 мл: амп. 5 шт.
ИНСТЕНОН,ALKALOID (MAK),драже 20 мг+50 мг+60 мг: 30 шт.
ИНСТЕНОН,ALKALOID (MAK),р-р д/инъекц. 10 мг+50 мг+100 мг/2 мл: амп. 5 шт.
ИНСТИ®,HERBION PAKISTAN (PAK),◊ гранулы д/пригот. р-ра д/приема внутрь: саше 5 шт.
ИНСТИ®,HERBION PAKISTAN (PAK),◊ гранулы д/пригот. р-ра д/приема внутрь (анисовые): саше 5 шт.
ИНСТИ®,HERBION PAKISTAN (PAK),◊ гранулы д/пригот. р-ра д/приема внутрь (кардамоновые): саше 5 шт.
ИНСТИ®,HERBION PAKISTAN (PAK),◊ гранулы д/пригот. р-ра д/приема внутрь (кофейные): саше 5 шт.
ИНСТИ®,HERBION PAKISTAN (PAK),◊ гранулы д/пригот. р-ра д/приема внутрь (лимонные): саше 5 шт.
ИНСТИ®,HERBION PAKISTAN (PAK),◊ гранулы д/пригот. р-ра д/приема внутрь (шоколадные): саше 5 шт.
ИНСУЛИДД Л,Marvel LifeSciences (IND),сусп. д/инъекц. 40 ЕД/мл: фл. 10 мл
ИНСУЛИДД Л,Marvel LifeSciences (IND),сусп. д/инъекц. 100 ЕД/мл: фл. 10 мл
ИНСУЛИДД Н,Marvel LifeSciences (IND),сусп. д/инъекц. 40 ЕД/мл: фл. 10 мл
ИНСУЛИДД Н,Marvel LifeSciences (IND),сусп. д/инъекц. 100 ЕД/мл: фл. 10 мл
ИНСУЛИДД Р,Marvel LifeSciences (IND),р-р д/инъекц. 40 ЕД/мл: фл. 10 мл
ИНСУЛИДД Р,Marvel LifeSciences (IND),р-р д/инъекц. 100 ЕД/мл: фл. 10 мл
ИНСУЛИН Лт ВО-С,TARCHOMIN PHARMACEUTICAL WORKS POLFA (POL),сусп. д/инъекц. 40 ЕД/мл: фл. 10 мл
ИНСУЛИН МАКСИРАПИД ВО-С,TARCHOMIN PHARMACEUTICAL WORKS POLFA (POL),р-р д/инъекц. 40 ЕД/1 мл: фл. 10 мл
ИНСУМАН® БАЗАЛ ГТ,AVENTIS PHARMA Deutschland (DEU),сусп. д/п/к введения 40 МЕ/мл: фл. 10 мл 5 шт.
ИНСУМАН® БАЗАЛ ГТ,AVENTIS PHARMA Deutschland (DEU),сусп. д/п/к введения 100 МЕ/мл: фл. 5 мл 5 шт.
ИНСУМАН® БАЗАЛ ГТ,AVENTIS PHARMA Deutschland (DEU),сусп. д/п/к введения 100 МЕ/мл: картридж 3 мл 5 шт.
ИНСУМАН® КОМБ 25 ГТ,AVENTIS PHARMA Deutschland (DEU),сусп. д/п/к введения 40 МЕ/мл: фл. 10 мл 5 шт.
ИНСУМАН® КОМБ 25 ГТ,AVENTIS PHARMA Deutschland (DEU),сусп. д/п/к введения 100 МЕ/мл: фл. 5 мл 5 шт.
ИНСУМАН® КОМБ 25 ГТ,AVENTIS PHARMA Deutschland (DEU),сусп. д/п/к введения 100 МЕ/мл: картридж 3 мл 5 шт.
ИНСУМАН® РАПИД ГТ,AVENTIS PHARMA Deutschland (DEU),р-р д/инъекц. 40 МЕ/мл: фл. 10 мл 5 шт.
ИНСУМАН® РАПИД ГТ,AVENTIS PHARMA Deutschland (DEU),р-р д/инъекц. 100 МЕ/мл: фл. 5 мл 5 шт.
ИНСУМАН® РАПИД ГТ,AVENTIS PHARMA Deutschland (DEU),р-р д/инъекц. 100 МЕ/мл: картридж 3 мл 5 шт.
ИНТАКСЕЛ,DABUR PHARMA (IND),конц. д/пригот. р-ра д/инф. 30 мг/5 мл: фл. 1 шт.
ИНТАКСЕЛ,DABUR PHARMA (IND),конц. д/пригот. р-ра д/инф. 102 мг/17 мл: фл. 1 шт.
ИНТАКСЕЛ,DABUR PHARMA (IND),конц. д/пригот. р-ра д/инф. 260.4 мг/43.4 мл: фл. 1 шт.
ИНТАЛ®,AVENTIS PHARMA HOLMES CHAPEL (GBR),капс. с порошком д/ингал. 20 мг: 30 шт.
ИНТАЛ®,FISONS (GBR),капс. с порошком д/ингал. 20 мг: 30 шт.
ИНТАЛ®,AVENTIS PHARMA HOLMES CHAPEL (GBR),аэрозоль д/ингал. дозир. 5 мг/1 доза: фл. 112 доз
ИНТАЛ®,Laboratoires AVENTIS (FRA),аэрозоль д/ингал. дозир. 5 мг/1 доза: фл. 112 доз
ИНТЕГРИЛИН,SICOR BIOTECH (LIT),р-р д/в/в введения 75 мг/100 мл: фл. 1 шт.
ИНТЕГРИЛИН,ГлаксоСмитКляйн Трейдинг (RUS),р-р д/в/в введения 75 мг/100 мл: фл. 1 шт.
ИНТЕГРИЛИН,ГлаксоСмитКляйн Трейдинг (RUS),р-р д/в/в введения 20 мг/10 мл: фл. 1 шт.
ИНТЕГРИЛИН,SICOR PHARMACEUTICALS (USA),р-р д/в/в введения 20 мг/10 мл: фл. 1 шт.
ИНТЕЛЕНС,JANSSEN PHARMACEUTICA (BEL),таб. 100 мг: 120 шт.
ИНТЕЛЕНС,JANSSEN-CILAG (ITA),таб. 100 мг: 120 шт.
ИНТЕРАЛЬ,ГосНИИ ОЧБ (RUS),порошок д/пригот. р-ра д/инъекц. 500 тыс.МЕ: амп. 5 или 10 шт.
ИНТЕРАЛЬ,ГосНИИ ОЧБ (RUS),порошок д/пригот. р-ра д/инъекц. 1 млн.МЕ: амп. 5 или 10 шт.
ИНТЕРАЛЬ,ГосНИИ ОЧБ (RUS),порошок д/пригот. р-ра д/инъекц. 3 млн.МЕ: амп. 5 или 10 шт.
ИНТЕРАЛЬ,ГосНИИ ОЧБ (RUS),порошок д/пригот. р-ра д/инъекц. 5 млн.МЕ: амп. 5 или 10 шт.
ИНТЕРФЕРОН ЛЕЙКОЦИТАРНЫЙ ЧЕЛОВЕЧЕСКИЙ ЖИДКИЙ,БИОМЕД им. И.И.Мечникова (RUS),"р-р д/местн. прим. и ингаляций 2 тыс.МЕ/2 мл: амп. 5 или 10 шт.; фл. 1, 5 или 10 шт."
ИНТЕРФЕРОН ЛЕЙКОЦИТАРНЫЙ ЧЕЛОВЕЧЕСКИЙ СУХОЙ,БИОМЕД им. И.И.Мечникова (RUS),лиофилизат д/пригот. назального р-ра 1 тыс.МЕ: амп. 10 шт.
ИНТЕТРИКС®,BEAUFOUR IPSEN INTERNATIONAL (FRA),◊ капс.: 10 или 20 шт.
ИНТЕТРИКС®,BEAUFOUR IPSEN INDUSTRIE (FRA),◊ капс.: 10 или 20 шт.
ИНТРАГЛОБИН,BIOTEST PHARMA (DEU),р-р д/в/в введения 50 мг/1 мл: амп. 10 мл или 20 мл
ИНТРАГЛОБИН,BIOTEST PHARMA (DEU),р-р д/в/в введения 50 мг/1 мл: фл. 50 мл или 100 мл
ИНТРАЗОЛИН,LDP - Laboratorios TORLAN (SPN),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1 шт.
ИНТРАРИЧ КУЛ ПЛАСТЫРЬ,"Икурэ Фармасьютикал Инк., Корея (KNR)","Гликоль салицилат, Л-ментол, ванилиновый бутиловый эфир."
ИНТРАРИЧ ХОТ ПЛАСТЫРЬ,"Икурэ Фармасьютикал Инк., Корея (KNR)","Гликоль салицилат, Л-ментол, ванилиновый бутиловый эфир."
ИНТРАТАКСИМ,LDP - Laboratorios TORLAN (SPN),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1 шт.
ИНТРАТЕКТ,BIOTEST PHARMA (DEU),"р-р д/инф. 50 мг/1 мл: фл. 20 мл, 50 мл, 100 мл или 200 мл"
ИНТРОН А,SCHERING-PLOUGH (BRINNY) COMPANY (IRL),р-р д/инъекц. 10 млн.МЕ/1 мл: фл. 1 доза
ИНТРОН А,SCHERING-PLOUGH (BRINNY) COMPANY (IRL),р-р д/инъекц. 18 млн.МЕ/3 мл: фл. 6 доз
ИНТРОН А,SCHERING-PLOUGH (BRINNY) COMPANY (IRL),р-р д/инъекц. 25 млн.МЕ/2.5 мл: фл. 5 доз
ИНТРОН А,SCHERING-PLOUGH (BRINNY) COMPANY (IRL),р-р д/инъекц. 18 млн.МЕ/1.2 мл: шприц-ручки 6 доз в компл. с иглами и салфетками
ИНТРОН А,SCHERING-PLOUGH (BRINNY) COMPANY (IRL),р-р д/инъекц. 30 млн.МЕ/1.2 мл: шприц-ручки 6 доз в компл. с иглами и салфетками
ИНТРОН А,SCHERING-PLOUGH (BRINNY) COMPANY (IRL),р-р д/инъекц. 60 млн.МЕ/1.2 мл: шприц-ручки 6 доз в компл. с иглами и салфетками
ИНФАГЕЛЬ,ВЕКТОР-МЕДИКА (RUS),"гель д/местн. и наружн. прим. 10 тыс.МЕ/1 г: тубы 2 г, 3 г, 5 г или 10 г"
ИНФАНРИКС®,GlaxoSmithKline Biologicals (BEL),сусп. д/в/м введения 0.5 мл/1 доза: шприцы 1 или 10 шт. в компл. с иглами
ИНФЕЗОЛ® 100,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),"р-р д/инф.: фл. 250 мл или 500 мл 1 или 10 шт., фл. 1 л 6 шт."
ИНФЕЗОЛ® 40,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),"р-р д/инф.: фл. 100 мл, 250 мл или 500 мл 1 или 10 шт."
ИНФЕЗОЛ® 40,БЕРЛИН-ФАРМА (RUS),"р-р д/инф.: фл. 100 мл, 250 мл или 500 мл 1 или 10 шт."
ИНФЕРОН,НПО МИКРОГЕН ФГУП (RUS),лиофилизат д/пригот. р-ра д/в/м введения 10 тыс.МЕ: амп. 5 шт. в компл. с растворителем
ИНФЛЕКСАЛ V,BERNA BIOTECH (CHE),сусп. д/в/м и п/к введения 0.5 мл/1 доза: шприц 1 шт.
ИНФЛЮВАК®,SOLVAY PHARMACEUTICALS (NID),сусп. д/в/м и п/к введения 0.5 мл/1 доза: шприц 1 или 10 шт.
ИНФЛЮНОРМ,ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА (RUS),"◊ порошок д/пригот. р-ра д/приема внутрь (апельсиновый, лимонный или малиновый) 15 г: пак. 5 шт."
ИНФЛЮРИН,СЛАВЯНСКАЯ АПТЕКА (RUS),◊ спрей назальный 500 мкг/1 мл: фл. 10 мл
ИНФЛЮРИН,СЛАВЯНСКАЯ АПТЕКА (RUS),◊ спрей назальный 1 мг/1 мл: фл. 10 мл
ИНФЛЮЦИД,DEUTSCHE HOMOOPATHIE UNION-ARZNEIMITTEL (DEU),◊ таб.: 60 шт.
ИНФЛЮЦИД,DEUTSCHE HOMOOPATHIE UNION-ARZNEIMITTEL (DEU),◊ р-р д/приема внутрь: фл.-капельн. 30 мл
ИНФУКОЛ ГЭК,SERUMWERK BERNBURG (DEU),"р-р д/инф. 6%: фл. 100 мл, 250 мл или 500 мл"
ИНФУКОЛ ГЭК,SERUMWERK BERNBURG (DEU),"р-р д/инф. 10%: фл. 100 мл, 250 мл или 500 мл"
ИНХИБЕЙС,МАКИЗ-ФАРМА (RUS),"таб., покр. оболочкой, 1 мг: 15, 28, 30, 50, 98 или 100 шт."
ИНХИБЕЙС,F.Hoffmann-La Roche (CHE),"таб., покр. оболочкой, 1 мг: 15, 28, 30, 50, 98 или 100 шт."
ИНХИБЕЙС,МАКИЗ-ФАРМА (RUS),"таб., покр. оболочкой, 2.5 мг: 15, 28, 30, 50, 98 или 100 шт."
ИНХИБЕЙС,F.Hoffmann-La Roche (CHE),"таб., покр. оболочкой, 2.5 мг: 15, 28, 30, 50, 98 или 100 шт."
ИНХИБЕЙС,МАКИЗ-ФАРМА (RUS),"таб., покр. оболочкой, 5 мг: 15, 28, 30, 50, 98 или 100 шт."
ИНХИБЕЙС,F.Hoffmann-La Roche (CHE),"таб., покр. оболочкой, 5 мг: 15, 28, 30, 50, 98 или 100 шт."
ИОНИК®,ФП ОБОЛЕНСКОЕ (RUS),"таб., покр. оболочкой, 2.5 мг: 30 шт."
ИОНИК® РЕТАРД,ФП ОБОЛЕНСКОЕ (RUS),"таб. с контролир. высвоб., покр. оболочкой, 1.5 мг: 10, 20, 30, 40 или 50 шт."
"ИОХИМБИН ""ШПИГЕЛЬ""®",SOLVAY PHARMACEUTICALS (DEU),таб. 5 мг: 20 или 100 шт.
"ИОХИМБИН ""ШПИГЕЛЬ""®",DESMA (DEU),таб. 5 мг: 20 или 100 шт.
ИПЕНТАЛ,IPCA LABORATORIES (IND),"таб., покр. кишечнорастворимой оболочкой: 100 шт."
ИПЕРТРОФАН 40,SOCIETA PRODOTTI ANTIBIOTICI (ITA),"таб., покр. кишечнорастворимой оболочкой, 40 мг: 20 шт."
ИПЕРТРОФАН 40,MONTEFARMACO (ITA),"таб., покр. кишечнорастворимой оболочкой, 40 мг: 20 шт."
ИПРАВЕНТ,CIPLA (IND),порошок д/ингал. в капсулах 40 мкг: 10 или 30 шт. в компл. с ингалятором или без него
ИПРАВЕНТ,CIPLA (IND),аэрозоль д/ингал. дозир. 40 мкг/1 доза: баллон 15 г (200 доз)
ИПРАМОЛ СТЕРИ-НЕБ,IVAX Pharmaceuticals UK LTD (),"Ампулы 2,5 мл по 20,30 "
ИПРАТРОПИУМ СТЕРИ-НЕБ,IVAX Pharmaceuticals UK LTD (),"ампулы по 1 или 2 мл  ипратропия бромида моногидрат (в пересчете на ипратропия бромид) 250 мкг 20,30 ампул"
ИПРЕС® ЛОНГ,SCHWARZ PHARMA (POL),"таб. пролонгир. действия, покр. оболочкой, 1.5 мг: 30 шт."
ИПРЕС® ЛОНГ,ZF ALTANA PHARMA (POL),"таб. пролонгир. действия, покр. оболочкой, 1.5 мг: 30 шт."
ИРАЛГЕЗИК,DAROU PAKHSH PHARMACEUTICAL MFG. COMPANY (IRA),◊ таб. 325 мг+162.5 мг+32.5 мг: 30 или 100 шт.
ИРЕССА®,ASTRAZENECA UK (GBR),"таб., покр. оболочкой, 250 мг: 30 шт."
ИРИКАР,DEUTSCHE HOMOOPATHIE UNION (DEU),◊ мазь д/наружн. прим.: туба 50 г
ИРИКАР,W.SPITZNER ARZNEIMITTEL-FABRIK (DEU),◊ мазь д/наружн. прим.: туба 50 г
ИРИКАР,DEUTSCHE HOMOOPATHIE UNION-ARZNEIMITTEL (DEU),◊ крем д/наружн. прим.: туба 50 г
ИРИТЕН,ВЕРОФАРМ (RUS),концентрат д/пригот. р-ра д/инф. 100 мг/5 мл: фл. 1 шт.
ИРИТЕН,ЛЭНС-ФАРМ (RUS),концентрат д/пригот. р-ра д/инф. 100 мг/5 мл: фл. 1 шт.
ИРИТЕН,ВЕРОФАРМ (RUS),концентрат д/пригот. р-ра д/инф. 40 мг/2 мл: фл. 1 шт.
ИРИТЕН,ЛЭНС-ФАРМ (RUS),концентрат д/пригот. р-ра д/инф. 40 мг/2 мл: фл. 1 шт.
ИРИФРИН®,PROMED EXPORTS (IND),капли глазные 2.5%: фл.-капельн. 5 мл 1 шт. или фл. 5 мл 1 шт. в компл. с капельн.
ИРНОКАМ®,DR. REDDY`S LABORATORIES (IND),концентрат д/пригот. р-ра д/в/в введения 40 мг/2 мл: фл. 1 шт.
ИРНОКАМ®,DR. REDDY`S LABORATORIES (IND),концентрат д/пригот. р-ра д/в/в введения 100 мг/5 мл: фл. 1 шт.
ИРС 19,SOLVAY PHARMACEUTICALS (FRA),◊ спрей назальный: фл. 60 доз (20 мл)
ИРУЗИД®,BELUPO Pharmaceuticals & Cosmetics (HOR),таб. 20 мг+12.5 мг: 30 шт.
ИРУЗИД®,BELUPO Pharmaceuticals & Cosmetics (HOR),таб. 10 мг+12.5 мг: 30 шт.
ИРУЗИД®,BELUPO Pharmaceuticals & Cosmetics (HOR),таб. 20 мг+25 мг: 30 шт.
ИРУМЕД®,BELUPO Pharmaceuticals & Cosmetics (HOR),таб. 5 мг: 30 шт.
ИРУМЕД®,BELUPO Pharmaceuticals & Cosmetics (HOR),таб. 10 мг: 30 шт.
ИРУМЕД®,BELUPO Pharmaceuticals & Cosmetics (HOR),таб. 20 мг: 30 шт.
ИРУМЕД®,BELUPO Pharmaceuticals & Cosmetics (HOR),таб. 2.5 мг: 30 шт.
ИРУНИН®,ВЕРОФАРМ (RUS),"капс. 100 мг: 6, 10 или 14 шт."
ИРУНИН®,ВЕРОФАРМ (RUS),таб. вагин. 200 мг: 10 шт.
ИТАКС,PIERRE FABRE DERMO-COSMETIQUE (FRA),шампунь 0.3%: фл. 150 мл
ИТРАЗОЛ®,ВЕРТЕКС (RUS),капс. 100 мг: 14 шт.
ИТРАКОНАЗОЛ-РАТИОФАРМ,RUSAN PHARMA (IND),капс. 100 мг: 15 шт.
ИТРАКОНАЗОЛ-РАТИОФАРМ,ratiopharm INDIA (IND),капс. 100 мг: 15 шт.
ИТРАМИКОЛ,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),"капс. 100 мг: 4, 10 или 15 шт."
ИФЕНЕК,ITALFARMACO (ITA),◊ крем д/наружн. прим. 1%: туба 30 г
ИФЕНЕК,ITALFARMACO (ITA),◊ порошок д/наружн. прим. 1%: бут. 30 г
ИФЕНЕК,ITALFARMACO (ITA),◊ р-р д/наружн. прим. 1%: бут. 60 мл
ИФЕНЕК,ITALFARMACO (ITA),суппозитории вагин. 150 мг: 6 шт.
ИФИЗОЛ®,UNIQUE PHARMACEUTICAL Laboratories (IND),порошок д/инъекц. 250 мг: фл. 1 шт.
ИФИЗОЛ®,UNIQUE PHARMACEUTICAL Laboratories (IND),порошок д/инъекц. 500 мг: фл. 1 шт.
ИФИЗОЛ®,UNIQUE PHARMACEUTICAL Laboratories (IND),порошок д/инъекц. 1 г: фл. 1 шт.
ИФИРАЛ®,UNIQUE PHARMACEUTICAL Laboratories (IND),порошок д/ингал. 20 мг: капс. 30 шт. в компл. с ингалятором
ИФИРАЛ®,J.B. Chemicals & Pharmaceuticals (IND),порошок д/ингал. 20 мг: капс. 30 шт. в компл. с ингалятором
ИФИРАЛ®,UNIQUE PHARMACEUTICAL Laboratories (IND),◊ капли глазные 2%: фл.-капельн. 5 мл 1 шт.
ИФИРАЛ®,J.B. Chemicals & Pharmaceuticals (IND),◊ капли глазные 2%: фл.-капельн. 5 мл 1 шт.
ИФИРАЛ®,UNIQUE PHARMACEUTICAL Laboratories (IND),◊ капли назальные 2%: фл.-капельн. 5 мл 1 шт.
ИФИРАЛ®,J.B. Chemicals & Pharmaceuticals (IND),◊ капли назальные 2%: фл.-капельн. 5 мл 1 шт.
ИФИЦЕФ®,UNIQUE PHARMACEUTICAL Laboratories (IND),порошок д/пригот. р-ра д/в/в и в/м введения 250 мг: фл. 1 шт.
ИФИЦЕФ®,J.B. Chemicals & Pharmaceuticals (IND),порошок д/пригот. р-ра д/в/в и в/м введения 250 мг: фл. 1 шт.
ИФИЦЕФ®,UNIQUE PHARMACEUTICAL Laboratories (IND),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 1 шт.
ИФИЦЕФ®,J.B. Chemicals & Pharmaceuticals (IND),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 1 шт.
ИФИЦЕФ®,UNIQUE PHARMACEUTICAL Laboratories (IND),порошок д/пригот. р-ра д/в/в или в/м введения 1 г: фл. 1 шт.
ИФИЦЕФ®,J.B. Chemicals & Pharmaceuticals (IND),порошок д/пригот. р-ра д/в/в или в/м введения 1 г: фл. 1 шт.
ИФИЦИПРО®,UNIQUE PHARMACEUTICAL Laboratories (IND),"таб., покр. оболочкой, 250 мг: 100 шт."
ИФИЦИПРО®,J.B. Chemicals & Pharmaceuticals (IND),"таб., покр. оболочкой, 250 мг: 100 шт."
ИФИЦИПРО®,UNIQUE PHARMACEUTICAL Laboratories (IND),"таб., покр. оболочкой, 500 мг: 100 шт."
ИФИЦИПРО®,J.B. Chemicals & Pharmaceuticals (IND),"таб., покр. оболочкой, 500 мг: 100 шт."
ИФИЦИПРО®,UNIQUE PHARMACEUTICAL Laboratories (IND),р-р д/инф. 200 мг/100 мл: фл. 1 шт.
ИФИЦИПРО®,J.B. Chemicals & Pharmaceuticals (IND),р-р д/инф. 200 мг/100 мл: фл. 1 шт.
ИФИЦИПРО® ОД,UNIQUE PHARMACEUTICAL Laboratories (IND),"таб. пролонгир. действия, покр. оболочкой, 500 мг: 5 или 10 шт."
ИФИЦИПРО® ОД,J.B. Chemicals & Pharmaceuticals (IND),"таб. пролонгир. действия, покр. оболочкой, 500 мг: 5 или 10 шт."
ИФИЦИПРО® ОД,UNIQUE PHARMACEUTICAL Laboratories (IND),"таб. пролонгир. действия, покр. оболочкой, 1 г: 5 или 10 шт."
ИФИЦИПРО® ОД,J.B. Chemicals & Pharmaceuticals (IND),"таб. пролонгир. действия, покр. оболочкой, 1 г: 5 или 10 шт."
ИФОСФАМИД-ЛЭНС,ЛЭНС-ФАРМ (RUS),"порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1, 20 или 30 шт."
ИФОСФАМИД-ЛЭНС,ЛЭНС-ФАРМ (RUS),"порошок д/пригот. р-ра д/инъекц. 2 г: фл. 1, 20 или 30 шт."
ИХТИОЛ,БИОХИМИК (RUS),◊ суппозитории рект. 200 мг
ИХТИОЛ,НИЖФАРМ (RUS),◊ суппозитории рект. 200 мг: 10 шт.
ИХТИОЛОВАЯ МАЗЬ,ФАРМСТАНДАРТ-ФИТОФАРМ-НН (RUS),◊ мазь д/наружн. прим. 10%: банка 25 г
