title,man,description
ЛЕЙКОВОРИН-ЛЭНС,ЛЭНС-ФАРМ (RUS),лиофилизат д/пригот. р-ра д/в/в и в/м введения 30 мг: фл. 5 шт. в компл. с растворителем
ЛЕЙКОВОРИН-ЛЭНС,ВЕРОФАРМ (RUS),лиофилизат д/пригот. р-ра д/в/в и в/м введения 50 мг: фл. 5 шт. в компл. с растворителем
ЛЕЙКОВОРИН-ЛЭНС,ЛЭНС-ФАРМ (RUS),лиофилизат д/пригот. р-ра д/в/в и в/м введения 50 мг: фл. 5 шт. в компл. с растворителем
ЛЕЙКОВОРИН-ЛЭНС,ВЕРОФАРМ (RUS),р-р д/в/в и в/м введения 10 мг/2 мл: фл. 5 шт. в компл. с растворителем
ЛЕЙКОВОРИН-ЛЭНС,ЛЭНС-ФАРМ (RUS),р-р д/в/в и в/м введения 10 мг/2 мл: фл. 5 шт. в компл. с растворителем
ЛЕЙКОВОРИН-ЛЭНС,ВЕРОФАРМ (RUS),р-р д/в/в и в/м введения 25 мг/5 мл: фл. 5 шт. в компл. с растворителем
ЛЕЙКОВОРИН-ЛЭНС,ЛЭНС-ФАРМ (RUS),р-р д/в/в и в/м введения 25 мг/5 мл: фл. 5 шт. в компл. с растворителем
ЛЕЙКОВОРИН-ЛЭНС,ВЕРОФАРМ (RUS),р-р д/в/в и в/м введения 50 мг/10 мл: фл. 5 шт. в компл. с растворителем
ЛЕЙКОВОРИН-ЛЭНС,ЛЭНС-ФАРМ (RUS),р-р д/в/в и в/м введения 50 мг/10 мл: фл. 5 шт. в компл. с растворителем
ЛЕЙКОВОРИН-ЛЭНС,ВЕРОФАРМ (RUS),р-р д/в/в и в/м введения 30 мг/3 мл: фл. 5 шт. в компл. с растворителем
ЛЕЙКОВОРИН-ЛЭНС,ЛЭНС-ФАРМ (RUS),р-р д/в/в и в/м введения 30 мг/3 мл: фл. 5 шт. в компл. с растворителем
ЛЕЙКОВОРИН-ЛЭНС,ВЕРОФАРМ (RUS),р-р д/в/в и в/м введения 50 мг/5 мл: фл. 5 шт. в компл. с растворителем
ЛЕЙКОВОРИН-ЛЭНС,ЛЭНС-ФАРМ (RUS),р-р д/в/в и в/м введения 50 мг/5 мл: фл. 5 шт. в компл. с растворителем
ЛЕЙКОВОРИН-ЛЭНС,ВЕРОФАРМ (RUS),р-р д/в/в и в/м введения 100 мг/10 мл: фл. 5 шт. в компл. с растворителем
ЛЕЙКОВОРИН-ЛЭНС,ЛЭНС-ФАРМ (RUS),р-р д/в/в и в/м введения 100 мг/10 мл: фл. 5 шт. в компл. с растворителем
ЛЕЙКОВОРИН-ТЕВА,TEVA Pharmaceutical Industries (ISR),лиофилизат д/пригот. р-ра д/инъекц. 50 мг: фл. 1 или 50 шт.
ЛЕЙКОВОРИН-ТЕВА,PHARMACHEMIE (NID),лиофилизат д/пригот. р-ра д/инъекц. 50 мг: фл. 1 или 50 шт.
ЛЕЙКОВОРИН-ТЕВА,TEVA Pharmaceutical Industries (ISR),р-р д/инъекц. 50 мг/5 мл: фл. 1 или 50 шт.
ЛЕЙКОВОРИН-ТЕВА,PHARMACHEMIE (NID),р-р д/инъекц. 50 мг/5 мл: фл. 1 или 50 шт.
ЛЕЙКОВОРИН-ТЕВА,TEVA Pharmaceutical Industries (ISR),р-р д/инъекц. 100 мг/10 мл: фл. 1 или 50 шт.
ЛЕЙКОВОРИН-ТЕВА,PHARMACHEMIE (NID),р-р д/инъекц. 100 мг/10 мл: фл. 1 или 50 шт.
ЛЕЙКОВОРИН-ТЕВА,TEVA Pharmaceutical Industries (ISR),р-р д/инъекц. 200 мг/20 мл: фл. 1 или 50 шт.
ЛЕЙКОВОРИН-ТЕВА,PHARMACHEMIE (NID),р-р д/инъекц. 200 мг/20 мл: фл. 1 или 50 шт.
ЛЕЙКОВОРИН-ТЕВА,TEVA Pharmaceutical Industries (ISR),р-р д/инъекц. 300 мг/30 мл: фл. 1 или 50 шт.
ЛЕЙКОВОРИН-ТЕВА,PHARMACHEMIE (NID),р-р д/инъекц. 300 мг/30 мл: фл. 1 или 50 шт.
ЛЕЙКОВОРИН-ТЕВА,TEVA Pharmaceutical Industries (ISR),р-р д/инъекц. 500 мг/50 мл: фл. 1 или 50 шт.
ЛЕЙКОВОРИН-ТЕВА,PHARMACHEMIE (NID),р-р д/инъекц. 500 мг/50 мл: фл. 1 или 50 шт.
ЛЕЙКОСТИМ,БИОКАД (RUS),р-р д/в/в и п/к введения 150 мкг/1 мл: фл. 5 шт.
ЛЕЙЦИТА,BAG-Biologische Analisensystem (DEU),р-р д/в/в и п/к введения 75 мкг/0.3 мл: фл. 1 шт.
ЛЕЙЦИТА,BAG-Biologische Analisensystem (DEU),р-р д/в/в и п/к введения 150 мкг/0.6 мл: фл. 1 шт.
ЛЕЙЦИТА,BAG-Biologische Analisensystem (DEU),р-р д/в/в и п/к введения 300 мкг/1.2 мл: фл. 1 шт.
ЛЕЙЦИТА,BAG-Biologische Analisensystem (DEU),р-р д/в/в и п/к введения 480 мкг/1.92 мл: фл. 1 шт.
ЛЕКОКЛАР,LEK d.d. (SLO),"таб., покр. оболочкой, 250 мг: 10 или 14 шт."
ЛЕКОКЛАР,LEK d.d. (SLO),"таб., покр. оболочкой, 500 мг: 14 шт."
ЛЕКОПТИН,LEK d.d. (SLO),"таб., покр. оболочкой, 80 мг: 50 шт."
ЛЕКОПТИН,LEK d.d. (SLO),"таб., покр. оболочкой, 120 мг: 50 шт."
ЛЕКОПТИН,LEK d.d. (SLO),"таб. ретард, покр. пленочной оболочкой, 240 мг: 50 шт."
ЛЕКОПТИН,LEK d.d. (SLO),"таб. мите, покр. оболочкой, 40 мг: 50 шт."
ЛЕКОПТИН,LEK d.d. (SLO),р-р д/инъекц. 5 мг/2 мл: амп. 50 шт.
ЛЕКРОЛИН®,SANTEN (FIN),◊ капли глазные 2%: фл.-капельница 10 мл
ЛЕКРОЛИН®,SANTEN (FIN),◊ капли глазные 2%: тюбик-капельница 0.25 мл 2 шт.
ЛЕКСОТАН,F.Hoffmann-La Roche (CHE),таб. 1.5 мг: 10 или 30 шт.
ЛЕКСОТАН,F.Hoffmann-La Roche (CHE),таб. 6 мг: 10 или 30 шт.
ЛЕМ®,ФП ОБОЛЕНСКОЕ (RUS),таб. 7.5 мг: 20 шт.
ЛЕМ®,ФП ОБОЛЕНСКОЕ (RUS),таб. 15 мг: 20 шт.
ЛЕМОД®,HEMOFARM (RS),лиофилизат д/пригот. р-ра д/в/в и в/м введения 125 мг: фл. в компл. с растворителем
ЛЕМОД®,HEMOFARM (RS),таб. 4 мг: 20 шт.
ЛЕМСИП ЛИМОН,RECKITT BENCKISER HEALTHCARE (UK) (GBR),◊ порошок д/пригот. р-ра д/приема внутрь лимонный 650 мг+10 мг/1 пак: пак. 5 шт.
ЛЕМСИП МАКС,RECKITT BENCKISER HEALTHCARE (UK) (GBR),◊ порошок д/пригот. р-ра д/приема внутрь лимонный 1 г+12.2 мг/1 пак: пак. 5 шт.
ЛЕМСИП ЧЕРНАЯ СМОРОДИНА,RECKITT BENCKISER HEALTHCARE (UK) (GBR),◊ порошок д/пригот. р-ра д/приема внутрь черносмородиновый 650 мг+10 мг+ 50 мг/1 пак: пак. 5 шт.
ЛЕНДАЦИН®,LEK d.d. (SLO),"порошок д/пригот. р-ра д/в/в и в/м введения 250 мг: фл. 1, 5 или 10 шт."
ЛЕНДАЦИН®,LEK d.d. (SLO),"порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1, 5, 10 или 50 шт."
ЛЕНДАЦИН®,LEK d.d. (SLO),"порошок д/пригот. р-ра д/инф. 2 г: фл. 1, 5 или 10 шт."
ЛЕПОНЕКС®,NOVARTIS PHARMA (CHE),"таб. 25 мг: 50, 100, 120 или 250 шт."
ЛЕПОНЕКС®,NOVARTIS PHARMACEUTICALS UK (GBR),"таб. 25 мг: 50, 100, 120 или 250 шт."
ЛЕПОНЕКС®,NOVARTIS PHARMA (CHE),"таб. 100 мг: 50, 100, 120 или 250 шт."
ЛЕПОНЕКС®,NOVARTIS PHARMACEUTICALS UK (GBR),"таб. 100 мг: 50, 100, 120 или 250 шт."
ЛЕПОНЕКС®,NOVARTIS PHARMA (CHE),р-р д/инъекций 50 мг/2 мл: амп. 50 шт.
ЛЕПСИТИН,PLIVA HRVATSKA (HOR),капс. 100 мг: 50 шт.
ЛЕПСИТИН,PLIVA HRVATSKA (HOR),капс. 300 мг: 50 шт.
ЛЕПСИТИН,PLIVA HRVATSKA (HOR),капс. 400 мг: 50 шт.
ЛЕРИВОН,ORGANON (NID),"таб., покр. пленочной обол., 30 мг: 20 шт."
ЛЕРКАМЕН 20,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),"таб., покр. пленочной оболочкой, 20 мг: 7, 14, 28, 35, 42, 50, 56, 98 или 100 шт."
ЛЕСКОЛ®,NOVARTIS PHARMA (CHE),капс. 20 мг: 28 шт.
ЛЕСКОЛ®,NOVARTIS FARMACEUTICA (SPN),капс. 20 мг: 28 шт.
ЛЕСКОЛ®,NOVARTIS PHARMA (CHE),капс. 40 мг: 28 шт.
ЛЕСКОЛ®,NOVARTIS FARMACEUTICA (SPN),капс. 40 мг: 28 шт.
ЛЕСКОЛ® ФОРТЕ,NOVARTIS PHARMA (CHE),"таб. пролонгир. действия, покр. оболочкой, 80 мг: 28 шт."
ЛЕСКОЛ® ФОРТЕ,NOVARTIS FARMACEUTICA (SPN),"таб. пролонгир. действия, покр. оболочкой, 80 мг: 28 шт."
ЛЕСПЕНЕФРИЛ,SOLVAY PHARMA (DEU),◊ р-р д/приема внутрь: фл. 120 мл
ЛЕСПЕНЕФРИЛ,UCB HEALTHCARE (FRA),◊ р-р д/приема внутрь: фл. 120 мл
ЛЕТИЗЕН,KRKA (SLO),"◊ таб., покр. оболочкой, 10 мг: 10 или 20 шт."
ЛЕТИЗЕН,KRKA (SLO),◊ р-р д/приема внутрь 1 мг/1 мл: фл. 120 мл в компл. с дозир. шприцем
ЛЕТРОТЕРА,Laboratorio TUTEUR S.A.C.I.F.I.A. (ARG),"таб., покр. оболочкой, 2.5 мг: 30 шт."
ЛЕТРОТЕРА,Laboratorio CRAVERI (ARG),"таб., покр. оболочкой, 2.5 мг: 30 шт."
ЛЕФЛОБАКТ®,СИНТЕЗ (RUS),"таб., покр. пленочной обол., 250 мг: 5, 7 или 10 шт."
ЛЕФЛОБАКТ®,СИНТЕЗ (RUS),"таб., покр. пленочной обол., 500 мг: 5, 7 или 10 шт."
ЛЕФОКЦИН,SHREYA LIFE SCIENCES (IND),"таб., покр. оболочкой, 250 мг: 5 или 10 шт."
ЛЕФОКЦИН,SHREYA LIFE SCIENCES (IND),"таб., покр. оболочкой, 500 мг: 5 или 10 шт."
ЛИ-БУТОЛ,LYKA LABS (IND),таб. 400 мг: 20 или 100 шт.
ЛИБЕКСИН МУКО,SANOFI WINTHROP INDUSTRIE (FRA),◊ сироп д/детей 20 мг/1 мл: фл. 125 мл или 200 мл
ЛИБЕКСИН МУКО,SANOFI-AVENTIS OTC (FRA),◊ сироп д/детей 20 мг/1 мл: фл. 125 мл или 200 мл
ЛИБЕКСИН МУКО,SANOFI WINTHROP INDUSTRIE (FRA),"◊ сироп 50 мг/1 мл: фл. 125 мл, 200 мл или 300 мл"
ЛИБЕКСИН МУКО,SANOFI-AVENTIS OTC (FRA),"◊ сироп 50 мг/1 мл: фл. 125 мл, 200 мл или 300 мл"
ЛИБЕКСИН®,CHINOIN Pharmaceutical and Chemical Works Private (HUN),◊ таб. 100 мг: 20 шт.
ЛИВ. 52®,HIMALAYA DRUG (IND),◊ таб.: 100 шт.
ЛИВ. 52®,ТРАНСАТЛАНТИК ИНТЕРНЕЙШНЛ (RUS),◊ таб.: 100 шт.
ЛИВ. 52® К,HIMALAYA DRUG (IND),◊ капли д/приема внутрь: фл. 60 мл в компл. с пипеткой-дозатором
ЛИВ. 52® К,ТРАНСАТЛАНТИК ИНТЕРНЕЙШНЛ (RUS),◊ капли д/приема внутрь: фл. 60 мл в компл. с пипеткой-дозатором
ЛИВАРОЛ,НИЖФАРМ (RUS),◊ суппозитории вагин. 400 мг: 5 шт.
ЛИВИАЛ®,ORGANON (NID),таб. 2.5 мг: 28 или 84 шт.
ЛИВОЛИН ФОРТЕ,MEDICAP (TA),◊ капс.: 10 или 30 шт.
ЛИДАЗА,САМСОН-МЕД (RUS),лиоф. порошок д/пригот. р-ра д/инъекц. 64 МЕ: фл. 5 или 10 шт.
ЛИДАЗА-М,НПО МИКРОГЕН ФГУП (RUS),лиофилизат д/пригот. р-ра д/инъекц. и местн. прим. 64 МЕ: фл. 5 шт.
ЛИДАЗА-М,НПО МИКРОГЕН ФГУП (RUS),лиофилизат д/пригот. р-ра д/инъекц. и местн. прим. 64 МЕ: фл. 5 шт. в компл. с растворителем (р-р прокаина 0.5% 5 мл: амп. 5 шт.)
ЛИДАЗА-М,НПО МИКРОГЕН ФГУП (RUS),"лиофилизат д/пригот. р-ра д/инъекц. и местн. прим. 64 МЕ: фл. 5 шт. в компл. с растворителем (р-р натрия хлорида 0,9% 2 мл: амп. 5 шт.)"
ЛИДАПРИМ,NYCOMED AUSTRIA (AUT),таб. мите 100 мг+20 мг: 20 шт.
ЛИДАПРИМ,NYCOMED AUSTRIA (AUT),таб. 400 мг+80 мг: 20 шт.
ЛИДАПРИМ,NYCOMED AUSTRIA (AUT),"таб. форте, покр. оболочкой, 800 мг+160 мг: 10 шт."
ЛИДАПРИМ,NYCOMED AUSTRIA (AUT),сусп. д/приема внутрь 200 мг+40 мг/5 мл: фл. 50 мл или 100 мл
ЛИДЕВИН,Laboratoire TRADIPHAR (FRA),таб. 500 мг+300 мкг+500 мкг: 20 шт.
ЛИДОКАИН,EGIS PHARMACEUTICALS (HUN),р-р д/инъекц. 2% (40 мг/2 мл): амп. 100 шт.
ЛИДОКАИН,EGIS PHARMACEUTICALS (HUN),р-р д/инъекц. 10% (200 мг/2 мл): амп. 10 шт.
ЛИДОКАИН,EGIS PHARMACEUTICALS (HUN),аэрозоль д/местн. прим. 10% (4.8 мг/1 доза): фл. 38 г (650 доз)
ЛИДОКАИН,ОРГАНИКА (RUS),р-р д/инъекц. 2% (40 мг/2 мл): амп. 10 шт.
ЛИДОКАИН,ОРГАНИКА (RUS),р-р д/инъекц. 2% (100 мг/5 мл): амп. 10 шт.
ЛИДОКАИН,ОРГАНИКА (RUS),р-р д/инъекц. 2% (200 мг/10 мл): амп. 10 шт.
ЛИДОКАИН,ОРГАНИКА (RUS),р-р д/инъекц. 1% (50 мг/5 мл): амп. 10 шт.
ЛИДОКАИН,ОРГАНИКА (RUS),р-р д/инъекц. 1% (100 мг/10 мл): амп. 10 шт.
ЛИДОКАИН,АЙ СИ ЭН ОКТЯБРЬ (RUS),р-р д/инъекц. 2% (40 мг/2 мл): амп. 10 шт.
ЛИДОКАИН,БОРИСОВСКИЙ ЗАВОД МЕДПРЕПАРАТОВ (BLR),р-р д/инъекц. 2% (40 мг/2 мл): амп. 10 шт.
ЛИДОКАИН,БЕЛМЕДПРЕПАРАТЫ (BLR),р-р д/инъекц. 2% (40 мг/2 мл): амп. 10 шт.
ЛИДОКАИН,ФАРМСТАНДАРТ-ОКТЯБРЬ (RUS),спрей д/местн. прим. дозированный 10%: фл. 25 мл или 38 г
ЛИДОКАИН,ВЕРОФАРМ (RUS),р-р д/инъекц. 40 мг/2 мл: амп. 10 шт.
ЛИДОКАИН,СИНТЕЗ (RUS),капли глазные 2% (20 мг/1 мл): фл. 5 мл
ЛИДОКАИН,СИНТЕЗ (RUS),капли глазные 4% (40 мг/1 мл): фл. 5 мл
ЛИДОКАИН,БИОХИМИК (RUS),р-р д/инъекц. 2% (40 мг/2 мл): амп. 10 шт.
ЛИДОКАИН,БИОХИМИК (RUS),р-р д/инъекц. 10% (200 мг/2 мл): амп. 10 шт.
ЛИДОКАИН,НПО МИКРОГЕН ФГУП (RUS),р-р д/инъекц. 2% (40 мг/2 мл): амп. 10 шт.
ЛИДОКАИН,ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА (RUS),спрей д/местн. прим. дозированный 10%: фл. 25 мл или 38 г
ЛИДОКАИН,ВЕРОФАРМ (RUS),р-р д/инъекц. 200 мг/2 мл: амп. 10 шт.
ЛИДОКАИН,МОСКОВСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА (RUS),гель д/местн. прим. 5%: туба 15 г
ЛИДОКАИН,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),р-р д/инъекц. 40 мг/2 мл: амп. 10 шт.
ЛИДОКАИН,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),р-р д/инъекц. 200 мг/10 мл: амп. 10 шт.
ЛИДОКАИН АСЕПТ,БИОГЕН НПЦ (RUS),спрей д/местн. прим. 100 мг+500 мкг/1 мл: фл. 25 мл
ЛИДОКАИНА ГИДРОХЛОРИД,ВЕРОФАРМ (RUS),р-р д/инъекц. 10% (200 мг/2 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),р-р д/инъекц. 10% (200 мг/2 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),р-р д/инъекц. 2% (40 мг/2 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,БИОСИНТЕЗ (RUS),р-р д/инъекц. 2% (40 мг/2 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,БИОСИНТЕЗ (RUS),р-р д/инъекц. 2% (100 мг/5 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,БИОСИНТЕЗ (RUS),р-р д/инъекц. 2% (200 мг/10 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,БИОСИНТЕЗ (RUS),р-р д/инъекц. 1% (50 мг/5 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,БИОСИНТЕЗ (RUS),р-р д/инъекц. 1% (100 мг/10 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,БИОСИНТЕЗ (RUS),р-р д/инъекц. 10% (200 мг/2 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,АЙ СИ ЭН ПОЛИФАРМ (RUS),р-р д/инъекц. 10% (200 мг/2 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,АЙ СИ ЭН ПОЛИФАРМ (RUS),р-р д/инъекц. 2% (100 мг/5 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,АЙ СИ ЭН ПОЛИФАРМ (RUS),р-р д/инъекц. 2% (200 мг/10 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,АЙ СИ ЭН ПОЛИФАРМ (RUS),р-р д/инъекц. 2% (40 мг/2 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,МОСКОВСКИЙ ЭНДОКРИННЫЙ ЗАВОД (RUS),р-р д/инъекц. 2% (40 мг/2 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,ДАЛЬХИМФАРМ (RUS),р-р д/инъекц. 1% (50 мг/5 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,ДАЛЬХИМФАРМ (RUS),р-р д/инъекц. 1% (100 мг/10 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,ДАЛЬХИМФАРМ (RUS),р-р д/инъекц. 10% (200 мг/2 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,ДАЛЬХИМФАРМ (RUS),р-р д/инъекц. 2% (40 мг/2 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,ДАЛЬХИМФАРМ (RUS),р-р д/инъекц. 2% (100 мг/5 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,ДАЛЬХИМФАРМ (RUS),р-р д/инъекц. 2% (200 мг/10 мл): амп. 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,МОСКОВСКИЙ ЭНДОКРИННЫЙ ЗАВОД (RUS),капли глазные 2% (20 мг/1 мл): тюбик-капельн. 1.3 мл 5 или 10 шт.
ЛИДОКАИНА ГИДРОХЛОРИД,МОСКОВСКИЙ ЭНДОКРИННЫЙ ЗАВОД (RUS),капли глазные 4% (40 мг/1 мл): тюбик-капельн. 1.3 мл 5 или 10 шт.
ЛИДОКАТОН,WEIMER PHARMA (DEU),р-р д/инъекц. 20 мг+10 мкг/1 мл: картридж 1.8 мл 10 или 50 шт.
ЛИДОКАТОН,WEIMER PHARMA (DEU),р-р д/инъекц. 20 мг+12.5 мкг/1 мл: картридж 1.8 мл 10 или 50 шт.
ЛИДОХЛОР,UNIQUE PHARMACEUTICAL Laboratories (IND),гель д/местн. прим. 20 мг/1 г: туба одноразовая 10 г
ЛИДОХЛОР,J.B. Chemicals & Pharmaceuticals (IND),гель д/местн. прим. 20 мг/1 г: туба одноразовая 10 г
ЛИЗИГАММА®,WÖRWAG PHARMA (DEU),таб. 5 мг: 30 шт.
ЛИЗИГАММА®,C.P.M.Contract Pharma (DEU),таб. 5 мг: 30 шт.
ЛИЗИГАММА®,WÖRWAG PHARMA (DEU),таб. 10 мг: 30 шт.
ЛИЗИГАММА®,C.P.M.Contract Pharma (DEU),таб. 10 мг: 30 шт.
ЛИЗИГАММА®,WÖRWAG PHARMA (DEU),таб. 20 мг: 30 шт.
ЛИЗИГАММА®,C.P.M.Contract Pharma (DEU),таб. 20 мг: 30 шт.
ЛИЗИНОПРИЛ,OXFORD Laboratories (IND),таб. 10 мг: 28 или 30 шт.
ЛИЗИНОПРИЛ,OXFORD Laboratories (IND),таб. 2.5 мг: 28 или 30 шт.
ЛИЗИНОПРИЛ,OXFORD Laboratories (IND),таб. 20 мг: 28 или 30 шт.
ЛИЗИНОПРИЛ,OXFORD Laboratories (IND),таб. 5 мг: 28 или 30 шт.
ЛИЗИНОПРИЛ,ALKALOID (MAK),таб. 10 мг: 20 шт.
ЛИЗИНОПРИЛ,ALKALOID (MAK),таб. 20 мг: 20 шт.
ЛИЗИНОПРИЛ,СКОПИНСКИЙ ФАРМ.ЗАВОД (RUS),"таб. 2.5 мг: 20, 28, 30 или 100 шт."
ЛИЗИНОПРИЛ,СКОПИНСКИЙ ФАРМ.ЗАВОД (RUS),"таб. 20 мг: 20, 28, 30 или 100 шт."
ЛИЗИНОПРИЛ,АЛСИ Фарма (RUS),таб. 5 мг: 20 шт.
ЛИЗИНОПРИЛ,АЛСИ Фарма (RUS),таб. 10 мг: 20 шт.
ЛИЗИНОПРИЛ,АЛСИ Фарма (RUS),таб. 20 мг: 20 шт.
ЛИЗИНОПРИЛ,СЕВЕРНАЯ ЗВЕЗДА (RUS),таб. 5 мг: 20 шт.
ЛИЗИНОПРИЛ,СЕВЕРНАЯ ЗВЕЗДА (RUS),таб. 10 мг: 20 шт.
ЛИЗИНОПРИЛ,СЕВЕРНАЯ ЗВЕЗДА (RUS),таб. 20 мг: 20 шт.
ЛИЗИНОПРИЛ,ОЗОН (RUS),таб. 10 мг: 20 шт.
ЛИЗИНОПРИЛ ШТАДА®,STADA ARZNEIMITTEL (DEU),таб. 2.5 мг: 28 или 30 шт.
ЛИЗИНОПРИЛ ШТАДА®,STADA ARZNEIMITTEL (DEU),таб. 5 мг: 28 или 30 шт.
ЛИЗИНОПРИЛ ШТАДА®,STADA ARZNEIMITTEL (DEU),таб. 10 мг: 28 или 30 шт.
ЛИЗИНОПРИЛ ШТАДА®,STADA ARZNEIMITTEL (DEU),таб. 20 мг: 28 или 30 шт.
ЛИЗИНОТОН Н,ACTAVIS hf. (ISL),"таб. 20 мг+25 мг: 10, 14, 28 или 30 шт."
ЛИЗИНОТОН Н,ACTAVIS GROUP hf. (ISL),"таб. 20 мг+25 мг: 10, 14, 28 или 30 шт."
ЛИЗИНОТОН Н,ACTAVIS GROUP hf. (ISL),"таб. 10 мг+12.5 мг: 10, 14, 28 или 30 шт."
ЛИЗИНОТОН Н,ACTAVIS (MLT),"таб. 10 мг+12.5 мг: 10, 14, 28 или 30 шт."
ЛИЗИНОТОН Н,ACTAVIS GROUP hf. (ISL),"таб. 20 мг+12.5 мг: 10, 14, 28 или 30 шт."
ЛИЗИНОТОН Н,ACTAVIS (MLT),"таб. 20 мг+12.5 мг: 10, 14, 28 или 30 шт."
ЛИЗИНОТОН Н,ACTAVIS GROUP hf. (ISL),"таб. 20 мг+25 мг: 10, 14, 28 или 30 шт."
ЛИЗИНОТОН Н,ACTAVIS (MLT),"таб. 20 мг+25 мг: 10, 14, 28 или 30 шт."
ЛИЗИНОТОН®,ACTAVIS hf. (ISL),таб. 10 мг: 28 шт.
ЛИЗИНОТОН®,ACTAVIS hf. (ISL),таб. 5 мг: 28 шт.
ЛИЗИНОТОН®,ACTAVIS hf. (ISL),таб. 20 мг: 28 шт.
ЛИЗИНОТОН® Н,ACTAVIS hf. (ISL),таб. 20 мг+12.5 мг: 28 шт.
ЛИЗИНОТОН® Н,ACTAVIS GROUP hf. (ISL),таб. 20 мг+12.5 мг: 28 шт.
ЛИЗИНОТОН® Н,ACTAVIS hf. (ISL),таб. 10 мг+12.5 мг: 28 шт.
ЛИЗИНОТОН® Н,ACTAVIS GROUP hf. (ISL),таб. 10 мг+12.5 мг: 28 шт.
ЛИЗОБАКТ,BOSNALIJEK (BOS),◊ таб. д/рассасывания 20 мг+10 мг: 30 шт.
ЛИЗОЛИН,LYKA LABS (IND),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 1 шт.
ЛИЗОЛИН,LYKA LABS (IND),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ЛИЗОРЕТИК,IPCA LABORATORIES (IND),"таб. 10 мг+12.5 мг: 10, 14, 20, 28, 30 или 42 шт."
ЛИЗОРЕТИК,IPCA LABORATORIES (IND),"таб. 20 мг+12.5 мг: 10, 14, 20, 28, 30 или 42 шт."
ЛИЗОРИЛ,IPCA LABORATORIES (IND),таб. 2.5 мг: 28 или 30 шт.
ЛИЗОРИЛ,IPCA LABORATORIES (IND),таб. 5 мг: 28 или 30 шт.
ЛИЗОРИЛ,IPCA LABORATORIES (IND),таб. 10 мг: 28 или 30 шт.
ЛИЗОРИЛ,IPCA LABORATORIES (IND),таб. 20 мг: 28 или 30 шт.
ЛИКАИН,БРЫНЦАЛОВ-А (RUS),р-р д/инъекц. 2% (40 мг/2 мл): амп. 10 шт.
ЛИКАИН,БРЫНЦАЛОВ-А (RUS),р-р д/инъекц. 2% (100 мг/5 мл): амп. 10 шт.
ЛИКЛАВ,АБОЛмед (RUS),порошок д/пригот. р-ра д/в/в введения 500 мг+100 мг: фл. 1 шт.
ЛИКЛАВ,АБОЛмед (RUS),порошок д/пригот. р-ра д/в/в введения 1 г+200 мг: фл. 1 шт.
ЛИКОПИД®,ПЕПТЕК (RUS),таб. 1 мг: 10 или 20 шт.
ЛИКОПИД®,ПЕПТЕК (RUS),таб. 10 мг: 10 или 20 шт.
ЛИМОННИКА ПЛОДОВ НАСТОЙКА,Фармацевтическая фабрика Санкт-Петербурга (RUS),◊ настойка 200 г/1 л: фл. 25 мл
ЛИМОННИКА СЕМЯН НАСТОЙКА,КАМЕЛИЯ НПП (RUS),◊ настойка 200 г/1 л: фл. 25 мл
ЛИМОННИКА СЕМЯН НАСТОЙКА,ВИФИТЕХ (RUS),◊ настойка 200 г/1 л: фл. 25 мл
