title,man,description
СЕРТИКАН®,NOVARTIS PHARMA STEIN (CHE),таб. 250 мкг: 60 шт.
СЕРТИКАН®,NOVARTIS PHARMA (CHE),таб. 500 мкг: 60 шт.
СЕРТИКАН®,NOVARTIS PHARMA STEIN (CHE),таб. 500 мкг: 60 шт.
СЕРТИКАН®,NOVARTIS PHARMA (CHE),таб. 750 мкг: 60 шт.
СЕРТИКАН®,NOVARTIS PHARMA STEIN (CHE),таб. 750 мкг: 60 шт.
СЕРТИКАН®,NOVARTIS PHARMA (CHE),таб. 1 мг: 60 шт.
СЕРТИКАН®,NOVARTIS PHARMA STEIN (CHE),таб. 1 мг: 60 шт.
СЕТЕБЕ 500,GlaxoSmithKline Consumer Healthcare (DEU),капс. пролонгир. действия 500 мг: 30 шт.
СЕТЕГИС®,EGIS PHARMACEUTICALS (HUN),таб. 1 мг: 30 шт.
СЕТЕГИС®,EGIS PHARMACEUTICALS (HUN),таб. 2 мг: 30 шт.
СЕТЕГИС®,EGIS PHARMACEUTICALS (HUN),таб. 5 мг: 30 шт.
СЕТЕГИС®,EGIS PHARMACEUTICALS (HUN),таб. 10 мг: 30 шт.
СЕТРОНОН,PLIVA HRVATSKA (HOR),"таб., покр. оболочкой, 4 мг: 10 шт."
СЕТРОНОН,PLIVA HRVATSKA (HOR),"таб., покр. оболочкой, 8 мг: 10 шт."
СЕТРОНОН,PLIVA HRVATSKA (HOR),р-р д/в/в и в/м введения 4 мг/2 мл: амп. 5 шт.
СЕТРОНОН,PLIVA HRVATSKA (HOR),р-р д/в/в и в/м введения 8 мг/4 мл: амп. 5 шт.
СИАЛИС,ELI LILLY & Company (GBR),"таб., покр. пленочной оболочкой, 20 мг: 1, 2, 4 или 8 шт."
СИБАЗОН,МОСКОВСКИЙ ЭНДОКРИННЫЙ ЗАВОД (RUS),р-р д/инъекц. 0.5% (10 мг/2 мл): амп. 5 шт.
СИБАЗОН,ДАЛЬХИМФАРМ (RUS),р-р д/инъекц. 0.5% (10 мг/2 мл): амп. 5 или 10 шт.
СИБАЗОН,Щелковский Витаминный Завод (RUS),"таб. 5 мг: 10, 20, 30 или 50 шт."
СИБАЗОН,МОСКОВСКИЙ ЭНДОКРИННЫЙ ЗАВОД (RUS),таб. 5 мг: 20 шт.
СИБАЗОН,ФАРМСТАНДАРТ-ТОМСКХИМФАРМ (RUS),таб. 5 мг: 20 шт.
СИБЕКТАН®,ПЭЗ ВИЛАР (RUS),таб.: 30 шт.
СИБЕКТАН®,Фармцентр ВИЛАР (RUS),таб.: 30 шт.
СИДНОФАРМ,SOPHARMA (BLG),таб. 2 мг: 30 шт.
СИЗОДОН-САН,Sun Pharmaceutical Industries (IND),"таб., покр. оболочкой, 1 мг: 10, 20 или 30 шт."
СИЗОДОН-САН,Sun Pharmaceutical Industries (IND),"таб., покр. оболочкой, 2 мг: 10, 20 или 30 шт."
СИЗОДОН-САН,Sun Pharmaceutical Industries (IND),"таб., покр. оболочкой, 3 мг: 10, 20 или 30 шт."
СИЗОДОН-САН,Sun Pharmaceutical Industries (IND),"таб., покр. оболочкой, 4 мг: 10, 20 или 30 шт."
СИЛЕСТ,JANSSEN-CILAG (CHE),таб. 250 мкг+35 мкг: 21 шт.
СИЛИМАР,Фармцентр ВИЛАР (RUS),"◊ таб. 100 мг: 10, 30, 50 или 60 шт."
СИЛИМАРИНА СЕДИКО,SEDICO South Egypt Drug Industries (EGP),гранулы д/пригот. сусп. д/приема внутрь 140 мг/4.5 г: пак. 10 шт.
СИЛОКАСТ,ЗАВОД ХИМРЕАКТИВКОМПЛЕКТ (RUS),р-р д/наружн. прим.: фл. 100 мл
СИЛЬВЕДЕРМ,ALDO-UNION (SPN),◊ аэрозоль 1% д/наружн. прим.: баллон 50 мл
СИЛЬВЕДЕРМ,ALDO-UNION (SPN),"◊ крем 1% д/наружн. прим.: туба 50 г, банка 500 г"
СИМАГЕЛЬ,PHILOPHARM QUEDLINBURG (DEU),"◊ таб. д/рассасывания 430 мг: 20, 50 или 100 шт."
СИМБАЛТА®,ELI LILLY & Company (USA),"капс. 30 мг: 7, 14, 28 или 84 шт."
СИМБАЛТА®,ELI LILLY VOSTOK (CHE),"капс. 30 мг: 7, 14, 28 или 84 шт."
СИМБАЛТА®,ELI LILLY & Company (USA),"капс. 60 мг: 7, 14, 28 или 84 шт."
СИМБАЛТА®,ELI LILLY VOSTOK (CHE),"капс. 60 мг: 7, 14, 28 или 84 шт."
СИМБАЛТА®,LILLY (SPN),"капс. 30 мг: 7, 14, 28 или 84 шт."
СИМБАЛТА®,ELI LILLY VOSTOK (CHE),"капс. 30 мг: 7, 14, 28 или 84 шт."
СИМБАЛТА®,LILLY (SPN),"капс. 60 мг: 7, 14, 28 или 84 шт."
СИМБАЛТА®,ELI LILLY VOSTOK (CHE),"капс. 60 мг: 7, 14, 28 или 84 шт."
СИМБИКОРТ® ТУРБУХАЛЕР®,ASTRAZENECA (SWE),порошок д/ингаляций дозир. 80 мкг+4.5 мкг/1 доза: турбухалеры 60 или 120 доз.
СИМБИКОРТ® ТУРБУХАЛЕР®,ASTRAZENECA (SWE),порошок д/ингаляций дозир. 160 мкг+4.5 мкг/1 доза: турбухалеры 60 или 120 доз.
СИМБИКОРТ® ТУРБУХАЛЕР®,ASTRAZENECA (SWE),порошок д/ингаляций дозир. 320 мкг+9 мкг/1 доза: турбухалер 60 доз.
СИМВАГЕКСАЛ™,HEXAL (DEU),"таб., покр. оболочкой, 5 мг: 10, 20, 30, 40 или 50 шт."
СИМВАГЕКСАЛ™,SALUTAS PHARMA (DEU),"таб., покр. оболочкой, 5 мг: 10, 20, 30, 40 или 50 шт."
СИМВАГЕКСАЛ™,HEXAL (DEU),"таб., покр. оболочкой, 10 мг: 10, 20, 30, 40 или 50 шт."
СИМВАГЕКСАЛ™,SALUTAS PHARMA (DEU),"таб., покр. оболочкой, 10 мг: 10, 20, 30, 40 или 50 шт."
СИМВАГЕКСАЛ™,HEXAL (DEU),"таб., покр. оболочкой, 20 мг: 10, 20, 30, 40 или 50 шт."
СИМВАГЕКСАЛ™,SALUTAS PHARMA (DEU),"таб., покр. оболочкой, 20 мг: 10, 20, 30, 40 или 50 шт."
СИМВАГЕКСАЛ™,HEXAL (DEU),"таб., покр. оболочкой, 30 мг: 10, 20, 30, 40 или 50 шт."
СИМВАГЕКСАЛ™,SALUTAS PHARMA (DEU),"таб., покр. оболочкой, 30 мг: 10, 20, 30, 40 или 50 шт."
СИМВАГЕКСАЛ™,HEXAL (DEU),"таб., покр. оболочкой, 40 мг: 10, 20, 30, 40 или 50 шт."
СИМВАГЕКСАЛ™,SALUTAS PHARMA (DEU),"таб., покр. оболочкой, 40 мг: 10, 20, 30, 40 или 50 шт."
СИМВАКАРД,ZENTIVA (CS),"таб., покр. оболочкой, 5 мг: 28 или 84 шт."
СИМВАКАРД,ZENTIVA (CS),"таб., покр. оболочкой, 10 мг: 28 или 84 шт."
СИМВАКАРД,ZENTIVA (CS),"таб., покр. оболочкой, 10 мг: 28 или 84 шт."
СИМВАКАРД,ZENTIVA (CS),"таб., покр. оболочкой, 40 мг: 28 или 84 шт."
СИМВАКОЛ,TEVA Pharmaceutical Industries (ISR),"таб., покр. оболочкой, 5 мг: 30 шт."
СИМВАКОЛ,TEVA Pharmaceutical Works (HUN),"таб., покр. оболочкой, 5 мг: 30 шт."
СИМВАКОЛ,TEVA Pharmaceutical Industries (ISR),"таб., покр. оболочкой, 10 мг: 30 шт."
СИМВАКОЛ,BIOGAL Pharmaceutical Works (HUN),"таб., покр. оболочкой, 10 мг: 30 шт."
СИМВАКОЛ,TEVA Pharmaceutical Industries (ISR),"таб., покр. оболочкой, 20 мг: 30 шт."
СИМВАКОЛ,TEVA Pharmaceutical Works (HUN),"таб., покр. оболочкой, 20 мг: 30 шт."
СИМВАКОЛ,TEVA Pharmaceutical Industries (ISR),"таб., покр. оболочкой, 40 мг: 30 шт."
СИМВАКОЛ,TEVA Pharmaceutical Works (HUN),"таб., покр. оболочкой, 40 мг: 30 шт."
СИМВАЛИМИТ,GRINDEX (LAT),"таб., покр. оболочкой, 10 мг: 30 шт."
СИМВАЛИМИТ,GRINDEX (LAT),"таб., покр. оболочкой, 20 мг: 30 шт."
СИМВАСТАТИН,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),"таб., покр. оболочкой, 10 мг: 20 шт."
СИМВАСТАТИН,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),"таб., покр. оболочкой, 20 мг: 20 шт."
СИМВАСТАТИН,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),"таб., покр. оболочкой, 40 мг: 20 шт."
СИМВАСТАТИН,ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА (RUS),"таб., покр. оболочкой, 20 мг: 30 шт."
СИМВАСТАТИН,HEMOFARM (RS),"таб., покр. оболочкой, 20 мг: 20 шт."
СИМВАСТАТИН,HEMOFARM (RS),"таб., покр. оболочкой, 10 мг: 20 шт."
СИМВАСТАТИН,ВЕРТЕКС (RUS),"таб., покр. пленочной обол., 10 мг: 30 шт."
СИМВАСТАТИН,ВЕРТЕКС (RUS),"таб., покр. пленочной обол., 20 мг: 30 шт."
СИМВАСТАТИН,АЛСИ Фарма (RUS),"таб., покр. пленочной обол., 20 мг: 30 шт."
СИМВАСТАТИН,АЛСИ Фарма (RUS),"таб., покр. пленочной обол., 10 мг: 30 шт."
СИМВАСТАТИН,ЗИО-ЗДОРОВЬЕ (RUS),"таб., покр. оболочкой, 10 мг: 20 шт."
СИМВАСТАТИН,ЗИО-ЗДОРОВЬЕ (RUS),"таб., покр. оболочкой, 20 мг: 30 шт."
СИМВАСТОЛ®,ГЕДЕОН РИХТЕР-РУС (RUS),"таб., покр. оболочкой, 10 мг: 14 или 28 шт."
СИМВАСТОЛ®,GEDEON RICHTER ROMANIA (RUM),"таб., покр. оболочкой, 10 мг: 14 или 28 шт."
СИМВАСТОЛ®,ГЕДЕОН РИХТЕР-РУС (RUS),"таб., покр. оболочкой, 20 мг: 14 или 28 шт."
СИМВАСТОЛ®,GEDEON RICHTER ROMANIA (RUM),"таб., покр. оболочкой, 20 мг: 14 или 28 шт."
СИМВОР,RANBAXY LABORATORIES (IND),"таб., покр. оболочкой, 5 мг: 10 или 30 шт."
СИМВОР,RANBAXY LABORATORIES (IND),10 мг симвастатин
СИМВОР,RANBAXY LABORATORIES (IND),20 мг симвастатин
СИМВОР,RANBAXY LABORATORIES (IND),40 мг симвастатин
СИМГАЛ,IVAX Pharmaceuticals (CS),"таб., покр. оболочкой, 10 мг: 7, 14, 28 и 84"
СИМГАЛ,IVAX Pharmaceuticals (CS),"таб., покр. оболочкой, 20 мг: 7, 14, 28 и 84"
СИМГАЛ,IVAX Pharmaceuticals (CS),"таб., покр. оболочкой, 40 мг: 7, 14, 28 и 84"
СИМДАКС,ORION CORPORATION (FIN),"конц. д/пригот. р-ра д/инф. 25 мг/10 мл: фл. 1, 4 или 10 шт."
СИМДАКС,ABBOTT LABORATORIES (CHE),"конц. д/пригот. р-ра д/инф. 25 мг/10 мл: фл. 1, 4 или 10 шт."
СИМДАКС,ORION CORPORATION (FIN),"конц. д/пригот. р-ра д/инф. 12.5 мг/5 мл: фл. 1, 4 или 10 шт."
СИМДАКС,ABBOTT LABORATORIES (CHE),"конц. д/пригот. р-ра д/инф. 12.5 мг/5 мл: фл. 1, 4 или 10 шт."
СИМЕТРИД®,НИЖФАРМ (RUS),◊ суппозитории ректальные: 10 шт.
СИМИКОЛ,CTS Chemical Industries (ISR),◊ капли д/приема внутрь 40 мг/0.6 мл: фл. 30 мл
СИМИЛАК,ABBOTT LABORATORIES (CHE),смесь молочная сухая 450 г: банка
СИМИЛАК,ALFA FOODS ARINCO (DNK),смесь молочная сухая 450 г: банка
СИМИЛАК С ЖЕЛЕЗОМ,ABBOTT LABORATORIES (CHE),смесь молочная сухая 450 г: банка
СИМИЛАК С ЖЕЛЕЗОМ,ALFA FOODS ARINCO (DNK),смесь молочная сухая 450 г: банка
СИМИЛАК ФОРМУЛА ПЛЮС 1,ABBOTT LABORATORIES (SPN),смесь молочная сухая 400 г: банка
СИМИЛАК ФОРМУЛА ПЛЮС 2,ABBOTT LABORATORIES (SPN),смесь молочная сухая 400 г: банка
СИМИЛАК ЭДВАНС LF,ABBOTT LABORATORIES (SPN),смесь молочная сухая 375 г: банка
СИМИЛАК-ИЗОМИЛ,ABBOTT LABORATORIES (CHE),смесь сухая 400 г: банка
СИМИЛАК-ИЗОМИЛ,ROSS PRODUCT MANUFACTURER (NID),смесь сухая 400 г: банка
СИМЛО,IPCA LABORATORIES (IND),"таб., покр. оболочкой, 5 мг: 20, 28, 30 или 42 шт."
СИМЛО,IPCA LABORATORIES (IND),"таб., покр. оболочкой, 10 мг: 20, 28, 30 или 42 шт."
СИМЛО,IPCA LABORATORIES (IND),"таб., покр. оболочкой, 20 мг: 20, 28, 30 или 42 шт."
СИМПЛАКОР,BIOCHEMIE (AUT),"таб., покр. оболочкой, 10 мг:"
СИМПЛАКОР,NOVARTIS (Bangladesh) (BGD),"таб., покр. оболочкой, 10 мг:"
СИМПЛАКОР,BIOCHEMIE (AUT),"таб., покр. оболочкой, 20 мг:"
СИМПЛАКОР,NOVARTIS (Bangladesh) (BGD),"таб., покр. оболочкой, 20 мг:"
СИМУЛЕКТ®,NOVARTIS PHARMA (CHE),лиофилизат д/пригот. р-ра д/в/в введения 20 мг: фл. 1 шт. в компл. с растворителем
СИМУЛЕКТ®,NOVARTIS PHARMA STEIN (CHE),лиофилизат д/пригот. р-ра д/в/в введения 20 мг: фл. 1 шт. в компл. с растворителем
СИМУЛЕКТ®,NOVARTIS PHARMA (CHE),лиофилизат д/пригот. р-ра д/в/в введения 10 мг: фл. 1 шт. в компл. с растворителем
СИМУЛЕКТ®,NOVARTIS PHARMA STEIN (CHE),лиофилизат д/пригот. р-ра д/в/в введения 10 мг: фл. 1 шт. в компл. с растворителем
СИНАКТЕН® ДЕПО,NYCOMED AUSTRIA (AUT),сусп. д/в/м введения 1 мг/1 мл: амп. 1 или 10 шт.
СИНАКТЕН® ДЕПО,NOVARTIS PHARMA (CHE),сусп. д/в/м введения 1 мг/1 мл: амп. 1 или 10 шт.
СИНАФЛАН,Химико-фармацевтический комбинат АКРИХИН (RUS),мазь д/наружн. прим. 0.025%: туба 10 г
СИНАФЛАН,НИЖФАРМ (RUS),мазь д/наружн. прим. 0.025%: тубы 10 г или 15 г
СИНАФЛАН,НИЖФАРМ (RUS),линимент 0.025%: туба 15 г
СИНАФЛАН,ЦЕНТРАЛЬНО-ЕВРОПЕЙСКАЯ ФАРМАЦЕВТИЧЕСКАЯ КОМПАНИЯ (RUS),мазь д/наружн. прим. 0.025%: тубы 10 г или 15 г
СИНАФЛАН,БИОХИМИК (RUS),мазь д/наружн. прим. 0.025%: туба 15 г
СИНАФЛАН,Фармацевтическая фабрика Санкт-Петербурга (RUS),мазь д/наружн. прим. 0.025%: тубы 10 г или 15 г
СИНГУЛЯР®,MERCK SHARP & DOHME (NID),"таб. жевательные 5 мг: 7, 14 или 28 шт."
СИНГУЛЯР®,MERCK SHARP & DOHME (NID),"таб., покр. оболочкой, 10 мг: 7, 14 или 28 шт."
СИНДАКСЕЛ,МАКИЗ-ФАРМА (RUS),конц. д/пригот. р-ра д/инф. 100 мг/16.7 мл: фл. 1 шт.
СИНДАКСЕЛ,ACTAVIS GROUP hf. (ISL),конц. д/пригот. р-ра д/инф. 100 мг/16.7 мл: фл. 1 шт.
СИНДАКСЕЛ,SINDAN-PHARMA S.C. S.R.L. (RUM),конц. д/пригот. р-ра д/инф. 100 мг/16.7 мл: фл. 1 шт.
СИНДАКСЕЛ,МАКИЗ-ФАРМА (RUS),конц. д/пригот. р-ра д/инф. 30 мг/5 мл: фл. 1 шт.
СИНДАКСЕЛ,ACTAVIS GROUP hf. (ISL),конц. д/пригот. р-ра д/инф. 30 мг/5 мл: фл. 1 шт.
СИНДАКСЕЛ,SINDAN-PHARMA S.C. S.R.L. (RUM),конц. д/пригот. р-ра д/инф. 30 мг/5 мл: фл. 1 шт.
СИНДАКСЕЛ,МАКИЗ-ФАРМА (RUS),конц. д/пригот. р-ра д/инф. 150 мг/25 мл: фл. 1 шт.
СИНДАКСЕЛ,ACTAVIS GROUP hf. (ISL),конц. д/пригот. р-ра д/инф. 150 мг/25 мл: фл. 1 шт.
СИНДАКСЕЛ,SINDAN-PHARMA S.C. S.R.L. (RUM),конц. д/пригот. р-ра д/инф. 150 мг/25 мл: фл. 1 шт.
СИНДАКСЕЛ,МАКИЗ-ФАРМА (RUS),конц. д/пригот. р-ра д/инф. 260 мг/43.3 мл: фл. 1 шт.
СИНДАКСЕЛ,ACTAVIS GROUP hf. (ISL),конц. д/пригот. р-ра д/инф. 260 мг/43.3 мл: фл. 1 шт.
СИНДАКСЕЛ,SINDAN-PHARMA S.C. S.R.L. (RUM),конц. д/пригот. р-ра д/инф. 260 мг/43.3 мл: фл. 1 шт.
СИНДАКСЕЛ,МАКИЗ-ФАРМА (RUS),конц. д/пригот. р-ра д/инф. 300 мг/50 мл: фл. 1 шт.
СИНДАКСЕЛ,ACTAVIS GROUP hf. (ISL),конц. д/пригот. р-ра д/инф. 300 мг/50 мл: фл. 1 шт.
СИНДАКСЕЛ,SINDAN-PHARMA S.C. S.R.L. (RUM),конц. д/пригот. р-ра д/инф. 300 мг/50 мл: фл. 1 шт.
СИНДОПА,Sun Pharmaceutical Industries (IND),таб. 100 мг+10 мг: 50 шт.
СИНДОПА,Sun Pharmaceutical Industries (IND),таб. 250 мг+25 мг: 50 шт.
СИНДРОКСОЦИН,МАКИЗ-ФАРМА (RUS),лиофилизат д/пригот. р-ра д/внутрисосудистого и внутрипузырного введения 10 мг: фл. 1 шт.
СИНДРОКСОЦИН,ACTAVIS GROUP hf. (ISL),лиофилизат д/пригот. р-ра д/внутрисосудистого и внутрипузырного введения 10 мг: фл. 1 шт.
СИНДРОКСОЦИН,SINDAN-PHARMA S.C. S.R.L. (RUM),лиофилизат д/пригот. р-ра д/внутрисосудистого и внутрипузырного введения 10 мг: фл. 1 шт.
СИНДРОКСОЦИН,МАКИЗ-ФАРМА (RUS),лиофилизат д/пригот. р-ра д/внутрисосудистого и внутрипузырного введения 50 мг: фл. 1 шт.
СИНДРОКСОЦИН,ACTAVIS GROUP hf. (ISL),лиофилизат д/пригот. р-ра д/внутрисосудистого и внутрипузырного введения 50 мг: фл. 1 шт.
СИНДРОКСОЦИН,SINDAN-PHARMA S.C. S.R.L. (RUM),лиофилизат д/пригот. р-ра д/внутрисосудистого и внутрипузырного введения 50 мг: фл. 1 шт.
СИНДРОКСОЦИН,ACTAVIS GROUP hf. (ISL),лиофилизат д/пригот. р-ра д/внутрисосудистого и внутрипузырного введения 10 мг: фл. 1 шт.
СИНДРОКСОЦИН,SINDAN-PHARMA S.C. S.R.L. (RUM),лиофилизат д/пригот. р-ра д/внутрисосудистого и внутрипузырного введения 10 мг: фл. 1 шт.
СИНДРОКСОЦИН,ACTAVIS GROUP hf. (ISL),лиофилизат д/пригот. р-ра д/внутрисосудистого и внутрипузырного введения 50 мг: фл. 1 шт.
СИНДРОКСОЦИН,SINDAN-PHARMA S.C. S.R.L. (RUM),лиофилизат д/пригот. р-ра д/внутрисосудистого и внутрипузырного введения 50 мг: фл. 1 шт.
СИНЕКОД®,NOVARTIS CONSUMER HEALTH (CHE),◊ капли д/приема внутрь д/детей 5 мг/1 мл: фл.-капельн. 20 мл
СИНЕКОД®,NOVARTIS CONSUMER HEALTH (CHE),◊ сироп 7.5 мг/5 мл: фл. 100 мл или 200 мл в компл. с мензуркой
СИНЕМЕТ,MERCK SHARP & DOHME (NID),таб. 100 мг+10 мг: 100 шт.
СИНЕМЕТ,MERCK SHARP & DOHME (NID),таб. 250 мг+25 мг: 100 шт.
СИНЕМЕТ СР,MERCK SHARP & DOHME (NID),таб. 200 мг+50 мг: 100 шт.
СИНКАРД,MICRO LABS (IND),"таб., покр. пленочной оболочкой, 40 мг: 30 шт."
СИНКУМАР,ICN HUNGARY (HUN),таб. 2 мг: 50 шт.
СИНОДЕРМ,GALENIKA (SCH),гель д/наружн. прим. 0.025%: туба 30 г
СИНОДЕРМ,GALENIKA (SCH),крем д/наружн. прим. 0.025%: туба 30 г
СИНОДЕРМ,GALENIKA (SCH),мазь д/наружн. прим. 0.025%: туба 30 г
СИНОПРИЛ,ФармФирма СОТЕКС (RUS),таб. 10 мг: 30 шт.
СИНОПРИЛ,Eczacibasi Ilac Sanayi ve Ticaret (TUR),таб. 10 мг: 30 шт.
СИНОПРИЛ,ФармФирма СОТЕКС (RUS),таб. 5 мг: 20 или 30 шт.
СИНОПРИЛ,Eczacibasi Ilac Sanayi ve Ticaret (TUR),таб. 5 мг: 20 или 30 шт.
СИНОПРИЛ,ФармФирма СОТЕКС (RUS),таб. 20 мг: 20 или 30 шт.
СИНОПРИЛ,Eczacibasi Ilac Sanayi ve Ticaret (TUR),таб. 20 мг: 20 или 30 шт.
СИНОРЕЗИД,ФармФирма СОТЕКС (RUS),таб. 20 мг+12.5 мг: 30 шт.
СИНОРЕЗИД,Eczacibasi Ilac Sanayi ve Ticaret (TUR),таб. 20 мг+12.5 мг: 30 шт.
СИНОРЕЗИД,ФармФирма СОТЕКС (RUS),таб. 20 мг+25 мг: 30 шт.
СИНОРЕЗИД,Eczacibasi Ilac Sanayi ve Ticaret (TUR),таб. 20 мг+25 мг: 30 шт.
СИНТОМИЦИН,НИЖФАРМ (RUS),"◊ линимент 10%: банки 25 г, 800 г, 1000 г или 1800 г, тубы 25 г"
СИНТОМИЦИН,НИЖФАРМ (RUS),суппозитории вагинальные 250 мг: 10 шт.
СИНТОМИЦИН,ФАРМАПРИМ (MOL),суппозитории вагинальные 250 мг: 10 шт.
СИНТОМИЦИН,БИОСИНТЕЗ (RUS),суппозитории вагинальные 250 мг: 10 шт.
СИНТРАДОН,СИНТЕЗ (RUS),капс. 50 мг: 20 шт.
СИНТРАДОН,ZDRAVLJE (UGS),капс. 50 мг: 20 шт.
СИНТРАДОН,СИНТЕЗ (RUS),р-р д/инъекц. 50 мг/1 мл: амп. 5 шт.
СИНТРАДОН,ZDRAVLJE (UGS),р-р д/инъекц. 50 мг/1 мл: амп. 5 шт.
СИНТРАДОН,СИНТЕЗ (RUS),р-р д/инъекц. 100 мг/2 мл: амп. 5 шт.
СИНТРАДОН,ZDRAVLJE (UGS),р-р д/инъекц. 100 мг/2 мл: амп. 5 шт.
СИНУПРЕТ®,BIONORICA (DEU),◊ капли д/приема внутрь: фл. 100 мл с капельн.
СИНУПРЕТ®,BIONORICA (DEU),◊ драже: 50 шт.
СИНУФОРТЕ®,ИВЕРИАФАРМА (GEO),◊ лиофилизат д/пригот. р-ра д/интраназального введения 50 мг: фл. 1 шт. в компл. с растворителем и насадкой-распылителем
СИНУФОРТЕ®,ИНВАР (RUS),◊ лиофилизат д/пригот. р-ра д/интраназального введения 50 мг: фл. 1 шт. в компл. с растворителем и насадкой-распылителем
СИНУФОРТЕ®,LABIANA FARMACEUTICA (SPN),◊ лиофилизат д/пригот. р-ра д/интраназального введения 50 мг: фл. 1 шт. в компл. с растворителем и насадкой-распылителем
СИНЭСТРОЛ,ДАЛЬХИМФАРМ (RUS),р-р д/инъекц. 0.1% масляный (1 мг/1 мл): амп. 10 шт.
СИНЭСТРОЛ,ДАЛЬХИМФАРМ (RUS),р-р д/инъекц. 2% масляный (20 мг/1 мл): амп. 10 шт.
СИНЭСТРОЛ,ФармаДон (RUS),р-р д/инъекц. 0.1% масляный (1 мг/1 мл): амп. 10 шт.
СИНЭСТРОЛ,ФармаДон (RUS),р-р д/инъекц. 2% масляный (20 мг/1 мл): амп. 10 шт.
СИОЗАМ,ВЕРОФАРМ (RUS),"таб., покр. пленочной оболочкой, 20 мг: 10 или 20 шт."
СИОЗАМ,ВЕРОФАРМ (RUS),"таб., покр. пленочной оболочкой, 40 мг: 10 или 20 шт."
СИОФОР® 1000,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),"таб., покр. оболочкой, 1000 мг: 30, 60 или 120 шт."
СИОФОР® 500,BERLIN-CHEMIE (DEU),"таб., покр. оболочкой, 500 мг: 30, 60 или 120 шт."
СИОФОР® 500,BERLIN-CHEMIE/MENARINI PHARMA (DEU),"таб., покр. оболочкой, 500 мг: 30, 60 или 120 шт."
СИОФОР® 850,BERLIN-CHEMIE (DEU),"таб., покр. оболочкой, 850 мг: 30, 60 или 120 шт."
СИОФОР® 850,BERLIN-CHEMIE/MENARINI PHARMA (DEU),"таб., покр. оболочкой, 850 мг: 30, 60 или 120 шт."
СИРДАЛУД®,NOVARTIS PHARMA (CHE),таб. 2 мг: 30 шт.
СИРДАЛУД®,NOVARTIS PHARMA PRODUCTIONS (DEU),таб. 2 мг: 30 шт.
СИРДАЛУД®,NOVARTIS PHARMA (CHE),таб. 4 мг: 30 шт.
СИРДАЛУД®,NOVARTIS PHARMA PRODUCTIONS (DEU),таб. 4 мг: 30 шт.
СИРДАЛУД® МР,NOVARTIS PHARMA (CHE),"капс. с модифицированным высвоб. 6 мг: 10, 20 или 30 шт."
СИРДАЛУД® МР,NOVARTIS FARMACEUTICA (SPN),"капс. с модифицированным высвоб. 6 мг: 10, 20 или 30 шт."
СИРЕПАР,GEDEON RICHTER (HUN),р-р д/инъекц.: фл. 10 мл 5 шт.
СИРЕСТИЛЛ,ITALFARMACO (ITA),капли д/приема внутрь 10 мг/1 мл: фл. 30 мл в компл. с крышкой-пипеткой
СИРОП ОТ КАШЛЯ С ПОДОРОЖНИКОМ И МАТЬ-И-МАЧЕХОЙ,NATUR PRODUKT EUROPE (NID),◊ сироп: фл. 100 мл
СИФЛОКС,ECZACIBASI ILAC SANAYI (TUR),"таб., покр. оболочкой, 250 мг: 10 шт."
СИФЛОКС,ECZACIBASI ILAC SANAYI (TUR),"таб., покр. оболочкой, 500 мг: 10 шт."
СИЭЛЬ,PLIVA KRAKOW Pharmaceutical Work (POL),◊ таб. 50 мг: 5 шт.
СКАНДОНЕСТ,SEPTODONT (FRA),р-р д/инъекц. 3%: картриджи 1.8 мл 10 шт.
СКАНЛЮКС 300,BRACCO (ITA),р-р д/внутрисосудистого введен. 300 мг йода/мл: фл. 50 мл 1 шт.
СКАНЛЮКС 300,IMPFSTOFFWERKE DESSAU-TORNAU (DEU),р-р д/внутрисосудистого введен. 300 мг йода/мл: фл. 50 мл 1 шт.
СКИН-КАП,CHEMINOVA INTERNACIONAL (SPN),◊ аэрозоль д/наружн. прим. 0.2%: баллоны 70 г в комплекте с насадкой
СКИН-КАП,CHEMINOVA INTERNACIONAL (SPN),◊ крем д/наружн. прим 0.2%: туба 50 г
СКИН-КАП,ИНВАР (RUS),◊ крем д/наружн. прим 0.2%: туба 50 г
СКИН-КАП,CHEMINOVA INTERNACIONAL (SPN),◊ шампунь 1%: фл. 150 мл 1 шт; саше 5 г 5 шт.
СКИН-КАП,ИНВАР (RUS),◊ шампунь 1%: фл. 150 мл 1 шт; саше 5 г 5 шт.
СКИНОРЕН,INTENDIS (DEU),◊ крем 20%: туба 30 г
СКИНОРЕН,INTENDIS MANUFACTURING (ITA),◊ крем 20%: туба 30 г
СКИНОРЕН,INTENDIS (DEU),◊ крем 20%: туба 30 г
СКИНОРЕН,INTENDIS MANUFACTURING (ITA),◊ крем 20%: туба 30 г
СКИНОРЕН,INTENDIS (DEU),"◊ гель д/наружн. прим. 15%: тубы 5 г, 30 г или 50 г"
СКИНОРЕН,INTENDIS MANUFACTURING (ITA),"◊ гель д/наружн. прим. 15%: тубы 5 г, 30 г или 50 г"
